pkid,pbid,layers,variables,constraints,method,num_segments,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,28,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,21.19140625,100.0,0.39097377204216155,301,27.574480806477368,24.29670357843861,308224
0,29,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.13671875,100.0,0.0703124999296875,301,28.362481791060418,24.10646813362837,308224
0,30,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,13.76953125,100.0,0.1551649304693528,301,35.97284115618095,27.36489876359701,308224
0,31,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,89.84375,100.0,0.07478841139600965,301,30.39827455440536,25.71373979980126,308224
0,32,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,72.55859375,100.0,0.13183593733520507,301,25.389717753510922,24.664821544662118,308224
0,33,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.9765625,100.0,0.13276367180861817,301,28.1124109858647,23.013969760388136,308224
0,34,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,57.03125,100.0,0.270616319294102,301,33.660892211832106,24.90870051411912,308224
0,35,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,91.015625,100.0,0.03151041664565972,301,27.985271756071597,24.22127589304,308224
0,36,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,80.2734375,100.0,0.08337402338539122,301,30.09040420455858,25.08228074479848,308224
0,37,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,61.328125,100.0,0.22137129922559404,301,34.295515527017415,24.500895618926734,308224
0,38,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,87.79296875,100.0,0.18909801119172906,301,27.90291123650968,23.20221902569756,308224
0,39,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,3.41796875,100.0,0.10432235049812072,301,30.280132975429296,25.771008189301938,308224
0,40,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,85.546875,100.0,0.09364149295150945,301,23.537895008921623,22.685692321974784,308224
0,41,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,88.28125,100.0,0.08398437494750977,301,31.584684705361724,24.271124597638845,308224
0,42,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,93.26171875,100.0,0.028988486826848164,301,24.823420441243798,20.47677066270262,308224
0,43,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,2.24609375,100.0,0.12726384937397098,301,29.07636035978794,19.649526240304112,308224
0,44,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,92.48046875,100.0,0.029482886890722433,301,25.898345161695033,22.004609088413417,308224
0,45,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,52.34375,100.0,0.12207031245304988,301,33.53919002925977,23.67286944296211,308224
0,46,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,52.9296875,100.0,0.12057674625260191,301,28.011132653336972,24.83673212165013,308224
0,47,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,86.71875,100.0,0.029668898795395762,301,32.83907275553793,23.677079464308918,308224
0,48,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,91.40625,100.0,0.05322265621673584,301,27.60994150582701,24.626527971122414,308224
0,49,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,48.92578125,100.0,0.19832356754306368,301,29.758260417263955,23.875162646640092,308224
0,50,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,73.73046875,100.0,0.09472656242713341,301,33.1917827706784,27.569656384177506,308224
0,51,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,3.7109375,100.0,0.44062499955937495,301,34.57946910010651,27.942779598291963,308224
0,52,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,1.7578125,100.0,0.08914620531469228,301,30.7512070517987,24.829858089331537,308224
0,53,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.91796875,100.0,0.02179276314642486,301,26.670291141141206,25.24541344307363,308224
0,54,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,75.9765625,100.0,0.04887695310056152,301,25.79914244497195,24.50454994989559,308224
0,55,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,84.765625,100.0,0.1893554685606445,301,32.12585209496319,23.920720173045993,308224
0,56,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,92.87109375,100.0,0.04946001835325881,301,27.68457846622914,22.932831985875964,308224
0,57,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,80.76171875,100.0,0.07365337167176138,301,23.963926662690938,22.152013048529625,308224
0,58,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,87.6953125,100.0,0.051011029381758215,301,31.417550412006676,21.58326738793403,308224
0,59,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,91.40625,100.0,0.06049262149417076,301,23.793874457944185,23.54805947979912,308224
0,60,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,93.45703125,100.0,0.03828124997447917,301,27.14487730152905,22.981032764539123,308224
0,61,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,62.890625,100.0,0.039189877700352226,301,30.03931688796729,26.43429579678923,308224
0,62,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,77.24609375,100.0,0.11118861599200812,301,32.27194202737883,24.479477318003774,308224
0,63,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,75.1953125,100.0,0.3621419267815484,301,33.04543317621574,24.840987793635577,308224
0,64,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.78125,100.0,0.1300998263166112,301,24.60251506837085,22.25559506053105,308224
0,65,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,92.28515625,100.0,0.03222656247851562,301,28.522303389385343,24.792176423594356,308224
0,66,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,33.0078125,100.0,0.2863420756883271,301,30.262341076973826,24.493204440921545,308224
0,67,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,83.0078125,100.0,0.26855468711635044,301,28.62603132566437,23.352207069285214,308224
0,68,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,92.87109375,100.0,0.07561383917769451,301,23.75788351148367,24.242479672655463,308224
0,69,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,78.41796875,100.0,0.06473214282631802,301,27.503030360210687,24.93497679568827,308224
0,70,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,62.109375,100.0,0.1117621527156877,301,33.7779943193309,27.440552175976336,308224
0,71,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,85.25390625,100.0,0.10945012010811528,301,28.58634178014472,20.88585927290842,308224
0,72,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,90.0390625,100.0,0.032812499978125,301,27.770970030222088,23.48476575082168,308224
0,73,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,75.0,100.0,0.2158203123651123,301,32.933573794551194,26.56696934439242,308224
0,74,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,75.390625,100.0,0.09490411923190534,301,32.66123944707215,25.394072780851275,308224
0,75,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,87.6953125,100.0,0.0585937499609375,301,28.7584953722544,24.54769798181951,308224
0,76,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,31.73828125,100.0,0.1019810267128707,301,31.954421753063798,24.696036770008504,308224
0,77,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,68.9453125,100.0,0.07474772132302178,301,36.630698973778635,26.801233352161944,308224
0,78,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,67.28515625,100.0,0.14085477932890894,301,31.680793300736696,24.24036263814196,308224
0,79,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,73.4375,100.0,0.1904296873942057,301,27.763804039452225,22.736366647761315,308224
0,80,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,76.85546875,100.0,0.04466488484491322,301,31.64670282229781,28.500207599718124,308224
0,81,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,86.328125,100.0,0.07139756940477912,301,31.7523332843557,27.09225413762033,308224
0,82,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0,100.0,0.14425998255874445,301,32.417349223513156,27.886981915216893,308224
0,83,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,85.9375,100.0,0.13702392569561003,301,29.446877788286656,24.211588829755783,308224
0,84,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,84.27734375,100.0,0.009114583328993056,301,23.82906574057415,22.573276274837554,308224
0,85,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,87.98828125,100.0,0.08576516539072637,301,30.504805069882423,24.65279213199392,308224
0,86,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.09765625,100.0,0.3552827379260558,301,24.695672323461622,24.521449741441756,308224
0,87,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,88.57421875,100.0,0.06182861324260711,301,24.372393548488617,22.817366402130574,308224
0,88,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,69.53125,100.0,0.08513327200874513,301,25.572439619340003,26.320731576066464,308224
0,89,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,94.43359375,100.0,0.011579241063157684,301,24.94987640203908,23.094310755841434,308224
0,90,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0.09765625,100.0,0.25439453106828963,301,34.02174958679825,26.542110429145396,308224
0,91,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,93.84765625,100.0,0.018771701378460164,301,28.845506586134434,24.978095752187073,308224
0,92,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,72.265625,100.0,0.11379825360953043,301,29.327709031291306,24.187572380993515,308224
0,93,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,73.6328125,100.0,0.13007812493496093,301,34.34953877609223,26.48505923198536,308224
0,94,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0,100.0,0.2757352939554498,301,23.06984116276726,20.716782997362316,308224
0,95,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,6.73828125,100.0,0.24400111589714205,301,30.905151362065226,24.463749287184328,308224
0,96,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,54.8828125,100.0,0.11328124991286057,301,32.06347098527476,24.652149143628776,308224
0,97,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,92.96875,100.0,0.04008556545710211,301,28.3057156233117,23.893151993863285,308224
0,98,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,0,100.0,0.334735576665588,301,25.958587943576276,23.317427235189825,308224
0,99,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,1,61.1328125,100.0,0.08405949512764653,301,29.362401875201613,22.477363689802587,308224
0,0,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,92.96875,100.0,0.04407552080394965,301,65.02658008458093,185.61206711735576,616448
0,1,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,1.26953125,100.0,0.2305989581796007,301,69.55043383687735,188.9118786631152,616448
0,2,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.26074218733703614,301,63.924885044340044,191.79118548473343,616448
0,3,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.1640625,100.0,0.032628676451394896,301,65.18673375295475,191.19643285684288,616448
0,4,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,89.6484375,100.0,0.074744591288658,301,63.578059115447104,178.8312455569394,616448
0,5,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.12769717255823942,301,55.139332736842334,187.4061858151108,616448
0,6,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.06469726559265136,301,55.56453563226387,165.16137275239453,616448
0,7,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.29296875,100.0,0.0568440754971483,301,62.6566423648037,187.883774519898,616448
0,8,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.48828125,100.0,0.13332648019298607,301,57.03564245253801,206.7571854214184,616448
0,9,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,91.89453125,100.0,0.0518329326524362,301,74.89572186488658,228.18565948819742,616448
0,10,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,81.640625,100.0,0.10052083326631944,301,85.49520531855524,217.69090727344155,616448
0,11,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,92.67578125,100.0,0.04535590275258005,301,90.19425445096567,283.6231893822551,616448
0,12,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.29296875,100.0,0.5933430984638807,301,53.13663655752316,191.91735474439338,616448
0,13,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,55.37109375,100.0,0.10253906244873047,301,55.47613544482738,180.46965229604393,616448
0,14,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,88.76953125,100.0,0.06158854162560764,301,79.59484754409641,219.13680073386058,616448
0,15,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,46.38671875,100.0,0.14735814136981149,301,71.35458315582946,210.89690748555586,616448
0,16,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.1953125,100.0,0.12394205718838161,301,66.62316440278664,219.21165276132524,616448
0,17,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.06249999996710526,301,74.68118963669986,209.70811560051516,616448
0,18,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,90.234375,100.0,0.024832589273889243,301,74.12736238585785,214.66905161412433,616448
0,19,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,1.07421875,100.0,0.15240119476329342,301,81.07559349993244,232.70324115920812,616448
0,20,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.5859375,100.0,0.12431066169158196,301,56.023609795141965,198.2092101080343,616448
0,21,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,91.015625,100.0,0.05491286053468241,301,72.16680464427918,231.7409789878875,616448
0,22,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,70.01953125,100.0,0.3097205526463688,301,84.83902145782486,245.3846476012841,616448
0,23,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.84765625,100.0,0.03305664060847168,301,74.78037401754409,234.84261012868956,616448
0,24,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.87890625,100.0,0.13759765618120118,301,50.531026769429445,156.46539512556046,616448
0,25,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,86.71875,100.0,0.04571533200267792,301,66.97118810145184,198.51659910054877,616448
0,26,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,22.16796875,100.0,0.45449218704550776,301,73.83393977815285,223.10937046678737,616448
0,27,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,4.78515625,100.0,0.4203559025442467,301,89.97485897410661,220.25882794009522,616448
0,28,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,14.2578125,100.0,0.1382533481155333,301,88.70658044563606,252.34780133329332,616448
0,29,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.359375,100.0,0.06611328118388671,301,51.44415235891938,168.9435699218884,616448
0,30,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.5546875,100.0,0.011338975688145013,301,48.6380149545148,171.22607333259657,616448
0,31,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.29296875,100.0,0.6183268224013942,301,109.66180430818349,320.2753384397365,616448
0,32,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,75.68359375,100.0,0.09033203113708495,301,51.360418000258505,166.3729551890865,616448
0,33,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0,100.0,0.07016601558991699,301,50.69919561268762,156.94651822838932,616448
0,34,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.9453125,100.0,0.03553602428581332,301,57.86464765528217,207.4249617299065,616448
0,35,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,10.15625,100.0,0.2714843748190104,301,96.43482609372586,249.50679733837023,616448
0,36,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,88.4765625,100.0,0.03900146481937408,301,47.228813285939395,156.2193866330199,616448
0,37,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,74.609375,100.0,0.10731907889088468,301,62.64223727025092,201.9613266699016,616448
0,38,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,90.8203125,100.0,0.11541193171326188,301,71.46819916414097,201.46851060073823,616448
0,39,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,75.1953125,100.0,0.08988620920004947,301,57.37697572540492,166.63663971843198,616448
0,40,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,94.04296875,100.0,0.058159722157600305,301,47.030753978993744,173.1257431190461,616448
0,41,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,97.94921875,100.0,0.015380859365386962,301,47.921962581109256,155.654355970677,616448
0,42,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,29.6875,100.0,0.21592310843898782,301,83.84098427649587,231.5212638056837,616448
0,43,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,95.21484375,100.0,0.012473366471603015,301,51.779603658709675,165.03537126025185,616448
0,44,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,98.6328125,100.0,0.0037202380934665534,301,42.530884380452335,136.67597144516185,616448
0,45,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,94.3359375,100.0,0.01949368989634858,301,89.40902399457991,264.7045325562358,616448
0,46,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,79.4921875,100.0,0.05738740805447799,301,67.8546707467176,192.51596937235445,616448
0,47,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,96.6796875,100.0,0.004975818450011515,301,41.918373783584684,135.20345777040347,616448
0,48,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,89.6484375,100.0,0.05566406246520996,301,104.51911571063101,259.75397288938984,616448
0,49,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,2.24609375,100.0,0.2915852862153456,301,82.97422468103468,227.53660599933937,616448
0,50,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,45.80078125,100.0,0.1563251200720576,301,76.53087425418198,241.92627554619685,616448
0,51,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,93.75,100.0,0.07685546867314452,301,70.92678294004872,217.378695263993,616448
0,52,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,42.67578125,100.0,0.06468563985014969,301,63.97014326695353,195.5878708679229,616448
0,53,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,90.8203125,100.0,0.024773848671171658,301,41.58204834535718,149.94282376859337,616448
0,54,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,12.6953125,100.0,0.3277832029611084,301,76.47801535855979,210.57192284846678,616448
0,55,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,77.24609375,100.0,0.17802734357197264,301,62.15291335992515,200.67817659908906,616448
0,56,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,91.796875,100.0,0.04474954041485321,301,71.8092535128817,195.3802418387495,616448
0,57,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,98.14453125,100.0,0.01284950657218447,301,46.294062927830964,146.78306490555406,616448
0,58,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,99.70703125,100.0,0.001034007352332937,301,47.08148147165775,144.3634595880285,616448
0,59,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,81.34765625,100.0,0.12348090270917728,301,79.2158688432537,223.96951417298988,616448
0,60,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,16.30859375,100.0,0.35078124976614583,301,93.04304090468213,232.45781331462786,616448
0,61,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,97.0703125,100.0,0.009043817930850514,301,75.62761768745258,230.96093283547089,616448
0,62,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,14.0625,100.0,0.0877511160087492,301,52.003099356777966,164.58309431327507,616448
0,63,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,57.32421875,100.0,0.5832519526389567,301,75.56185260182247,202.14897498302162,616448
0,64,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,80.2734375,100.0,0.03407118053662712,301,70.57279661484063,197.52135125687346,616448
0,65,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,1.171875,100.0,0.202799479031467,301,81.37301099300385,226.02877763286233,616448
0,66,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,2.44140625,100.0,0.2586495533866789,301,51.767333873547614,171.23811221355572,616448
0,67,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,91.2109375,100.0,0.1357421873060826,301,55.17644048854709,204.91612701769918,616448
0,68,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,72.265625,100.0,0.19573102650609853,301,42.36575162690133,158.84563976200297,616448
0,69,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,57.91015625,100.0,0.0534784225935817,301,58.93366507580504,197.23416884848848,616448
0,70,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,84.86328125,100.0,0.06602647565776307,301,70.13818610413,224.4645813908428,616448
0,71,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,95.703125,100.0,0.028846153823964497,301,57.243966706097126,174.55505421571434,616448
0,72,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,0.09765625,100.0,0.08749999994166666,301,79.22469193954021,233.15432096645236,616448
0,73,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,98.6328125,100.0,0.0090942382755661,301,53.81345138186589,203.3861855021678,616448
0,74,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,3.515625,100.0,0.23721590887525826,301,89.91993824252859,255.62869890360162,616448
0,75,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,80.56640625,100.0,0.06621093745585938,301,80.95321985613555,233.5804917337373,616448
0,76,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,95.60546875,100.0,0.005371093746163504,301,35.49036169145256,127.38583850348368,616448
0,77,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,81.25,100.0,0.04805501300081041,301,79.8353362781927,210.33265171665698,616448
0,78,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,94.921875,100.0,0.024184283074009244,301,70.40030944021419,191.8725604559295,616448
0,79,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,96.2890625,100.0,0.027615017345769433,301,58.80237749777734,175.92687607649714,616448
0,80,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,9.1796875,100.0,0.17608963806521596,301,83.21674518659711,247.3634369825013,616448
0,81,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,89.16015625,100.0,0.06293402774281442,301,62.878599441144615,228.32338508078828,616448
0,82,5,21,12,QtoSimplifyDiscardSegmentedCustomSolver,2,14.55078125,100.0,0.21299913182611158,301,52.50444040261209,170.84027414768934,616448
